gutenberg_id,text
9182,
9182,"“Are you coming, too?” I asked."
9182,
9182,"“Yes,” said she; meeting my glance with a peculiar aspect—a look,"
9182,"clouded, yet resolute."
9182,
9182,"We proceeded then, not together, but she walked in my steps."
9182,
9182,"He was come. Entering the first classe, I saw him. There, once more"
9182,appeared the form most familiar. I doubt not they had tried to keep him
9182,"away, but he was come."
9182,
9182,"The girls stood in a semicircle; he was passing round, giving his"
9182,"farewells, pressing each hand, touching with his lips each cheek. This"
9182,"last ceremony, foreign custom permitted at such a parting—so solemn, to"
9182,last so long.
9182,
9182,I felt it hard that Madame Beck should dog me thus; following and
9182,watching me close; my neck and shoulder shrunk in fever under her
9182,breath; I became terribly goaded.
9182,
9182,He was approaching; the semicircle was almost travelled round; he came
9182,to the last pupil; he turned. But Madame was before me; she had stepped
9182,out suddenly; she seemed to magnify her proportions and amplify her
9182,drapery; she eclipsed me; I was hid. She knew my weakness and
9182,deficiency; she could calculate the degree of moral paralysis—the total
9182,"default of self-assertion—with which, in a crisis, I could be struck."
9182,"She hastened to her kinsman, she broke upon him volubly, she mastered"
9182,"his attention, she hurried him to the door—the glass-door opening on"
9182,"the garden. I think he looked round; could I but have caught his eye,"
9182,"courage, I think, would have rushed in to aid feeling, and there would"
9182,"have been a charge, and, perhaps, a rescue; but already the room was"
9182,"all confusion, the semicircle broken into groups, my figure was lost"
9182,"among thirty more conspicuous. Madame had her will; yes, she got him"
9182,"away, and he had not seen me; he thought me absent. Five o’clock"
9182,"struck, the loud dismissal-bell rang, the school separated, the room"
9182,emptied.
9182,
9182,"There seems, to my memory, an entire darkness and distraction in some"
9182,certain minutes I then passed alone—a grief inexpressible over a loss
9182,unendurable. _What_ should I do; oh! _what_ should I do; when all my
9182,"life’s hope was thus torn by the roots out of my riven, outraged heart?"
9182,
9182,"What I _should_ have done, I know not, when a little child—the least"
9182,child in the school—broke with its simplicity and its unconsciousness
9182,into the raging yet silent centre of that inward conflict.
9182,
9182,"“Mademoiselle,” lisped the treble voice, “I am to give you that. M."
9182,"Paul said I was to seek you all over the house, from the grenier to the"
9182,"cellar, and when I found you, to give you that.”"
9182,
9182,"And the child delivered a note; the little dove dropped on my knee, its"
9182,"olive leaf plucked off. I found neither address nor name, only these"
9182,words:—
9182,
9182,“It was not my intention to take leave of you when I said good-by to
9182,"the rest, but I hoped to see you in classe. I was disappointed. The"
9182,"interview is deferred. Be ready for me. Ere I sail, I must see you at"
9182,"leisure, and speak with you at length. Be ready; my moments are"
9182,"numbered, and, just now, monopolized; besides, I have a private"
9182,"business on hand which I will not share with any, nor communicate—even"
9182,to you.—PAUL.”
9182,
9182,“Be ready?” Then it must be this evening: was he not to go on the
9182,morrow? Yes; of that point I was certain. I had seen the date of his
9182,"vessel’s departure advertised. Oh! _I_ would be ready, but could that"
9182,"longed-for meeting really be achieved? the time was so short, the"
9182,"schemers seemed so watchful, so active, so hostile; the way of access"
9182,"appeared strait as a gully, deep as a chasm—Apollyon straddled across"
9182,"it, breathing flames. Could my Greatheart overcome? Could my guide"
9182,reach me?
9182,
9182,"Who might tell? Yet I began to take some courage, some comfort; it"
9182,seemed to me that I felt a pulse of his heart beating yet true to the
9182,whole throb of mine.
9182,
9182,I waited my champion. Apollyon came trailing his Hell behind him. I
9182,"think if Eternity held torment, its form would not be fiery rack, nor"
9182,its nature despair. I think that on a certain day amongst those days
9182,"which never dawned, and will not set, an angel entered Hades—stood,"
9182,"shone, smiled, delivered a prophecy of conditional pardon, kindled a"
9182,"doubtful hope of bliss to come, not now, but at a day and hour unlooked"
9182,"for, revealed in his own glory and grandeur the height and compass of"
9182,"his promise: spoke thus—then towering, became a star, and vanished into"
9182,his own Heaven. His legacy was suspense—a worse boon than despair.
9182,
9182,"All that evening I waited, trusting in the dove-sent olive-leaf, yet in"
9182,"the midst of my trust, terribly fearing. My fear pressed heavy. Cold"
9182,"and peculiar, I knew it for the partner of a rarely-belied"
9182,presentiment. The first hours seemed long and slow; in spirit I clung
9182,to the flying skirts of the last. They passed like drift cloud—like the
9182,wrack scudding before a storm.
9182,
9182,"They passed. All the long, hot summer day burned away like a Yule-log;"
9182,the crimson of its close perished; I was left bent among the cool blue
9182,"shades, over the pale and ashen gleams of its night."
9182,
9182,Prayers were over; it was bed-time; my co-inmates were all retired. I
9182,"still remained in the gloomy first classe, forgetting, or at least"
9182,"disregarding, rules I had never forgotten or disregarded before."
9182,
9182,How long I paced that classe I cannot tell; I must have been afoot many
9182,"hours; mechanically had I moved aside benches and desks, and had made"
9182,"for myself a path down its length. There I walked, and there, when"
9182,"certain that the whole household were abed, and quite out of"
9182,"hearing—there, I at last wept. Reliant on Night, confiding in Solitude,"
9182,"I kept my tears sealed, my sobs chained, no longer; they heaved my"
9182,"heart; they tore their way. In this house, what grief could be sacred?"
9182,
9182,Soon after eleven o’clock—a very late hour in the Rue Fossette—the door
9182,"unclosed, quietly but not stealthily; a lamp’s flame invaded the"
9182,"moonlight; Madame Beck entered, with the same composed air, as if"
9182,"coming on an ordinary occasion, at an ordinary season. Instead of at"
9182,"once addressing me, she went to her desk, took her keys, and seemed to"
9182,"seek something: she loitered over this feigned search long, too long."
9182,"She was calm, too calm; my mood scarce endured the pretence; driven"
9182,"beyond common range, two hours since I had left behind me wonted"
9182,"respects and fears. Led by a touch, and ruled by a word, under usual"
9182,"circumstances, no yoke could now be borne—no curb obeyed."
9182,
9182,"“It is more than time for retirement,” said Madame; “the rule of the"
9182,house has already been transgressed too long.”
9182,
9182,"Madame met no answer: I did not check my walk; when she came in my way,"
9182,I put her out of it.
9182,
9182,"“Let me persuade you to calm, Meess; let me lead you to your chamber,”"
9182,"said she, trying to speak softly."
9182,
9182,“No!” I said; “neither you nor another shall persuade or lead me.”
9182,
9182,“Your bed shall be warmed. Goton is sitting up still. She shall make
9182,you comfortable: she shall give you a sedative.”
9182,
9182,"“Madame,” I broke out, “you are a sensualist. Under all your serenity,"
9182,"your peace, and your decorum, you are an undenied sensualist. Make your"
9182,"own bed warm and soft; take sedatives and meats, and drinks spiced and"
9182,"sweet, as much as you will. If you have any sorrow or"
9182,"disappointment—and, perhaps, you have—nay, I _know_ you have—seek your"
9182,"own palliatives, in your own chosen resources. Leave me, however."
9182,"_Leave me_, I say!”"
9182,
9182,"“I must send another to watch you, Meess: I must send Goton.”"
9182,
9182,"“I forbid it. Let me alone. Keep your hand off me, and my life, and my"
9182,"troubles. Oh, Madame! in _your_ hand there is both chill and poison."
9182,You envenom and you paralyze.”
9182,
9182,"“What have I done, Meess? You must not marry Paul. He cannot marry.”"
9182,
9182,"“Dog in the manger!” I said: for I knew she secretly wanted him, and"
9182,had always wanted him. She called him “insupportable:” she railed at
9182,"him for a “dévot:” she did not love, but she wanted to marry, that she"
9182,might bind him to her interest. Deep into some of Madame’s secrets I
9182,had entered—I know not how: by an intuition or an inspiration which
9182,"came to me—I know not whence. In the course of living with her too, I"
9182,"had slowly learned, that, unless with an inferior, she must ever be a"
